Date,S17,S17Nm,Index,Constituents
2022-05-06,16,金融（除く銀行）,89.45578231292517,79
2022-05-06,17,不動産,97.10368594546,118
2022-05-06,2,エネルギー資源,115.09909826315456,14
2022-05-06,3,建設・資材,91.28267785874027,260
2022-05-06,4,素材・化学,90.31817541162923,262
2022-05-06,5,医薬品,78.21428571428571,69
2022-05-06,6,自動車・輸送機,92.62881198403586,96
2022-05-06,7,鉄鋼・非鉄,99.71356805133402,68
2022-05-06,8,機械,89.26503340757237,203
2022-05-06,9,電機・精密,88.7464198578551,266
2022-05-13,1,食品,96.1844786267037,130
2022-05-13,10,情報通信・サービスその他,82.56880733944955,1027
2022-05-13,11,電気・ガス,88.34294999015745,26
2022-05-13,12,運輸・物流,98.22005758069115,96
2022-05-13,13,商社・卸売,96.8306527909177,266
2022-05-13,14,小売,94.12780656303973,301
2022-05-13,15,銀行,104.63865787209636,74
2022-05-13,16,金融（除く銀行）,88.11787072243345,79
2022-05-13,17,不動産,94.48598668787676,120
2022-05-13,2,エネルギー資源,111.22074059181877,14
2022-05-13,3,建設・資材,91.09336609336609,257
2022-05-13,4,素材・化学,89.43578371008783,266
2022-05-13,5,医薬品,73.5,69
2022-05-13,6,自動車・輸送機,91.44872799828974,97
2022-05-13,7,鉄鋼・非鉄,96.61219609406137,67
2022-05-13,8,機械,87.55205299526011,202
2022-05-13,9,電機・精密,87.85529715762273,267
2022-05-20,1,食品,94.87603305785125,129
2022-05-20,10,情報通信・サービスその他,83.57695614789338,1021
2022-05-20,11,電気・ガス,85.43446893787575,26
2022-05-20,12,運輸・物流,98.46257079433138,98
2022-05-20,13,商社・卸売,97.44559360630397,264
2022-05-20,14,小売,94.82013360482978,304
2022-05-20,15,銀行,101.12903225806451,74
2022-05-20,16,金融（除く銀行）,87.6518412242946,78
2022-05-20,17,不動産,95.95744680851064,119
2022-05-20,2,エネルギー資源,108.86922852041884,14
2022-05-20,3,建設・資材,90.73482428115017,253
2022-05-20,4,素材・化学,88.58773181169758,265
2022-05-20,5,医薬品,74.22222222222223,69
2022-05-20,6,自動車・輸送機,90.88265589891938,96
2022-05-20,7,鉄鋼・非鉄,95.97394346232508,68
2022-05-20,8,機械,87.46087928464978,200
2022-05-20,9,電機・精密,88.59581070597362,267
2022-05-27,1,食品,93.68836291913215,129
2022-05-27,10,情報通信・サービスその他,83.32230290407894,1018
2022-05-27,11,電気・ガス,86.93333333333332,27
2022-05-27,12,運輸・物流,98.14368427271653,94
2022-05-27,13,商社・卸売,98.16926288742572,269
2022-05-27,14,小売,94.88817891373802,307
2022-05-27,15,銀行,103.17003397103521,74
2022-05-27,16,金融（除く銀行）,88.17518248175182,79
2022-05-27,17,不動産,97.23404255319149,115
2022-05-27,2,エネルギー資源,109.23247643703493,14
2022-05-27,3,建設・資材,91.73592655805042,258
2022-05-27,4,素材・化学,87.97909407665504,263
2022-05-27,5,医薬品,73.10215023099299,69
2022-05-27,6,自動車・輸送機,90.67238077524507,94
2022-05-27,7,鉄鋼・非鉄,95.71058763033122,68
2022-05-27,8,機械,87.46864931165788,196
2022-05-27,9,電機・精密,88.26829063439482,264
2022-06-03,1,食品,95.9106835443038,128
2022-06-03,10,情報通信・サービスその他,85.8288770053476,1023
2022-06-03,11,電気・ガス,86.93333333333332,27
2022-06-03,12,運輸・物流,99.85732197673917,92
2022-06-03,13,商社・卸売,99.47976330251714,262
2022-06-03,14,小売,96.9768504416692,304
2022-06-03,15,銀行,104.20168067226892,73
2022-06-03,16,金融（除く銀行）,90.20912547528516,79
2022-06-03,17,不動産,97.66117077597943,120
2022-06-03,2,エネルギー資源,114.8871108443002,14
2022-06-03,3,建設・資材,93.6624649859944,256
2022-06-03,4,素材・化学,90.36511156186613,267
2022-06-03,5,医薬品,72.62305367022186,69
2022-06-03,6,自動車・輸送機,94.7935368043088,95
2022-06-03,7,鉄鋼・非鉄,99.14308489438022,68
2022-06-03,8,機械,89.47368421052632,201
2022-06-03,9,電機・精密,90.527950310559,267
2022-06-10,1,食品,95.79687694786756,130
2022-06-10,10,情報通信・サービスその他,86.73139158576052,1026
2022-06-10,11,電気・ガス,85.86666666666667,27
2022-06-10,12,運輸・物流,101.3373253493014,93
2022-06-10,13,商社・卸売,98.69903728112683,268
2022-06-10,14,小売,96.5625,301
2022-06-10,15,銀行,105.60224089635855,73
2022-06-10,16,金融（除く銀行）,88.09938236945536,78
2022-06-10,17,不動産,98.22870658338343,118
2022-06-10,2,エネルギー資源,118.9270879256598,14
2022-06-10,3,建設・資材,93.20699880311957,254
2022-06-10,4,素材・化学,90.51724137931035,265
2022-06-10,5,医薬品,75.09838590087264,69
2022-06-10,6,自動車・輸送機,95.08716323296355,97
2022-06-10,7,鉄鋼・非鉄,99.04139424313604,66
2022-06-10,8,機械,90.42553191489363,201
2022-06-10,9,電機・精密,90.59080962800876,269
2022-06-17,1,食品,95.50983843650198,130
2022-06-17,10,情報通信・サービスその他,81.85185185185185,1029
2022-06-17,11,電気・ガス,86.05935127674258,27
2022-06-17,12,運輸・物流,98.06629834254143,99
2022-06-17,13,商社・卸売,96.19686800894854,265
2022-06-17,14,小売,94.63007159904535,303
2022-06-17,15,銀行,104.53269605798606,74
2022-06-17,16,金融（除く銀行）,87.00729927007299,79
2022-06-17,17,不動産,94.97722412318221,120
2022-06-17,2,エネルギー資源,114.62472289706622,14
2022-06-17,3,建設・資材,90.96830363734365,260
2022-06-17,4,素材・化学,87.09876776059349,268
2022-06-17,5,医薬品,71.52777777777779,69
2022-06-17,6,自動車・輸送機,90.44590987596169,96
2022-06-17,7,鉄鋼・非鉄,96.05185621685328,67
2022-06-17,8,機械,86.6009006978035,202
2022-06-17,9,電機・精密,86.51685393258427,265
2022-06-24,1,食品,96.47602541883305,129
2022-06-24,10,情報通信・サービスその他,84.72707003141787,1032
2022-06-24,11,電気・ガス,87.99171842650104,27
2022-06-24,12,運輸・物流,99.67784687350257,98
2022-06-24,13,商社・卸売,96.92743288590604,270
2022-06-24,14,小売,95.919664097532,304
2022-06-24,15,銀行,105.53223078140022,74
2022-06-24,16,金融（除く銀行）,89.78102189781022,79
2022-06-24,17,不動産,98.70967741935483,119
2022-06-24,2,エネルギー資源,110.03313900952702,14
2022-06-24,3,建設・資材,91.60030164440127,258
2022-06-24,4,素材・化学,87.41095516940888,264
2022-06-24,5,医薬品,79.11111111111111,69
2022-06-24,6,自動車・輸送機,91.65805216945176,96
2022-06-24,7,鉄鋼・非鉄,93.5771632471008,67
2022-06-24,8,機械,85.97896246712887,198
2022-06-24,9,電機・精密,86.86459961856741,268
2022-07-01,1,食品,97.07874368881602,130
2022-07-01,10,情報通信・サービスその他,84.03193612774452,1035
2022-07-01,11,電気・ガス,89.76109215017065,27
2022-07-01,12,運輸・物流,99.16534619559224,100
2022-07-01,13,商社・卸売,96.9408742469756,262
2022-07-01,14,小売,95.8108108108108,307
2022-07-01,15,銀行,105.88235294117648,73
2022-07-01,16,金融（除く銀行）,88.08777429467085,79
2022-07-01,17,不動産,97.96875,121
2022-07-01,2,エネルギー資源,111.65323362317751,14
2022-07-01,3,建設・資材,91.14877423596334,252
2022-07-01,4,素材・化学,87.31117824773413,267
2022-07-01,5,医薬品,75.63904945407836,70
2022-07-01,6,自動車・輸送機,89.55699681213586,95
2022-07-01,7,鉄鋼・非鉄,94.83282674772036,67
2022-07-01,8,機械,86.95315921394695,202
2022-07-01,9,電機・精密,85.88180657146175,269
2022-07-08,1,食品,98.28641370869033,129
2022-07-08,10,情報通信・サービスその他,85.90455049944507,1035
2022-07-08,11,電気・ガス,89.57902001380262,27
2022-07-08,12,運輸・物流,98.38709677419355,95
2022-07-08,13,商社・卸売,97.49235474006116,263
2022-07-08,14,小売,95.80750951613902,304
2022-07-08,15,銀行,105.4945054945055,73
2022-07-08,16,金融（除く銀行）,91.25475285171103,79
2022-07-08,17,不動産,98.29545454545455,121
2022-07-08,2,エネルギー資源,109.16178902969418,14
2022-07-08,3,建設・資材,91.86577502392826,260
2022-07-08,4,素材・化学,88.32197329228089,266
2022-07-08,5,医薬品,80.02890173410404,70
2022-07-08,6,自動車・輸送機,92.68571428571428,97
2022-07-08,7,鉄鋼・非鉄,96.00440900321033,68
2022-07-08,8,機械,88.6140724946695,203
2022-07-08,9,電機・精密,87.3116908090989,266
2022-07-15,1,食品,97.911227154047,129
2022-07-15,10,情報通信・サービスその他,85.20065288356909,1030
2022-07-15,11,電気・ガス,92.89760889863192,26
2022-07-15,12,運輸・物流,99.67666094223934,98
2022-07-15,13,商社・卸売,98.80952380952381,259
2022-07-15,14,小売,96.5395245992261,302
2022-07-15,15,銀行,103.74149659863944,73
2022-07-15,16,金融（除く銀行）,90.73170731707317,79
2022-07-15,17,不動産,98.86363636363636,121
2022-07-15,2,エネルギー資源,105.55054017864623,14
2022-07-15,3,建設・資材,91.98012775017743,257
2022-07-15,4,素材・化学,87.85079612820196,264
2022-07-15,5,医薬品,81.22647705779588,70
2022-07-15,6,自動車・輸送機,90.57211012194095,96
2022-07-15,7,鉄鋼・非鉄,96.26865671641791,67
2022-07-15,8,機械,87.53462603878116,201
2022-07-15,9,電機・精密,87.68769587137211,266
2022-07-22,1,食品,98.39077699051278,129
2022-07-22,10,情報通信・サービスその他,87.51558603491272,1032
2022-07-22,11,電気・ガス,91.59420289855072,27
2022-07-22,12,運輸・物流,101.1697979439915,99
2022-07-22,13,商社・卸売,99.55555555555556,269
2022-07-22,14,小売,98.26375979869346,306
2022-07-22,15,銀行,106.9204221277954,74
2022-07-22,16,金融（除く銀行）,92.4390243902439,79
2022-07-22,17,不動産,99.97546653796655,120
2022-07-22,2,エネルギー資源,108.32212122735187,14
2022-07-22,3,建設・資材,94.40288965605421,254
2022-07-22,4,素材・化学,90.2439024390244,265
2022-07-22,5,医薬品,82.14868646043837,70
2022-07-22,6,自動車・輸送機,94.12086908891727,99
2022-07-22,7,鉄鋼・非鉄,98.99834211382685,68
2022-07-22,8,機械,89.87808768093004,200
2022-07-22,9,電機・精密,90.9189604123259,268
2022-07-29,1,食品,98.76543209876543,127
2022-07-29,10,情報通信・サービスその他,87.85577119842935,1040
2022-07-29,11,電気・ガス,93.3367921081476,26
2022-07-29,12,運輸・物流,102.64391898633143,98
2022-07-29,13,商社・卸売,99.45750452079565,267
2022-07-29,14,小売,97.56403337622982,304
2022-07-29,15,銀行,106.76270508203282,74
2022-07-29,16,金融（除く銀行）,92.99566431367657,78
2022-07-29,17,不動産,100.37810655456612,120
2022-07-29,2,エネルギー資源,108.18137304988468,14
2022-07-29,3,建設・資材,94.0,257
2022-07-29,4,素材・化学,89.34999549468372,264
2022-07-29,5,医薬品,79.07712327355185,70
2022-07-29,6,自動車・輸送機,92.90103724661998,94
2022-07-29,7,鉄鋼・非鉄,98.24649097861703,68
2022-07-29,8,機械,90.1516428301929,204
2022-07-29,9,電機・精密,90.22564424240127,268
2022-08-05,1,食品,98.43243243243244,127
2022-08-05,10,情報通信・サービスその他,88.59332732191163,1041
2022-08-05,11,電気・ガス,93.75201288244767,27
2022-08-05,12,運輸・物流,102.13103203096905,96
2022-08-05,13,商社・卸売,99.32721712538226,263
2022-08-05,14,小売,98.2086406743941,303
2022-08-05,15,銀行,104.7214780279044,74
2022-08-05,16,金融（除く銀行）,91.40535584626555,78
2022-08-05,17,不動産,100.42396257954087,120
2022-08-05,2,エネルギー資源,104.97733850473043,14
2022-08-05,3,建設・資材,92.21391043864078,256
2022-08-05,4,素材・化学,89.51674277016743,266
2022-08-05,5,医薬品,80.04247517188693,70
2022-08-05,6,自動車・輸送機,95.52626323147594,97
2022-08-05,7,鉄鋼・非鉄,99.29498431699807,68
2022-08-05,8,機械,89.76030454052517,196
2022-08-05,9,電機・精密,91.43968267521561,268
2022-08-12,1,食品,98.71865222623346,130
2022-08-12,10,情報通信・サービスその他,88.78570112400959,1042
2022-08-12,11,電気・ガス,93.49112426035504,27
2022-08-12,12,運輸・物流,102.62096774193547,99
2022-08-12,13,商社・卸売,99.63391103003087,266
2022-08-12,14,小売,98.44886088221038,307
2022-08-12,15,銀行,106.85550082101804,74
2022-08-12,16,金融（除く銀行）,91.95121951219512,79
2022-08-12,17,不動産,100.66555740432612,121
2022-08-12,2,エネルギー資源,107.94245795383128,14
2022-08-12,3,建設・資材,94.62003943163268,262
2022-08-12,4,素材・化学,91.1316271688717,268
2022-08-12,5,医薬品,81.71580298786182,70
2022-08-12,6,自動車・輸送機,96.74998899793161,96
2022-08-12,7,鉄鋼・非鉄,101.24219446922392,68
2022-08-12,8,機械,90.3018018018018,204
2022-08-12,9,電機・精密,93.66172075086013,268
2022-08-19,1,食品,98.36587750541239,128
2022-08-19,10,情報通信・サービスその他,89.52095808383234,1041
2022-08-19,11,電気・ガス,95.79436129481378,26
2022-08-19,12,運輸・物流,103.12514831614561,100
2022-08-19,13,商社・卸売,100.84033613445378,269
2022-08-19,14,小売,98.31401475237091,305
2022-08-19,15,銀行,106.71471630389766,74
2022-08-19,16,金融（除く銀行）,92.6829268292683,79
2022-08-19,17,不動産,101.16017964071857,121
2022-08-19,2,エネルギー資源,107.58550519558683,14
2022-08-19,3,建設・資材,94.44444444444444,261
2022-08-19,4,素材・化学,91.30201279596507,268
2022-08-19,5,医薬品,79.64616181172957,70
2022-08-19,6,自動車・輸送機,96.66666666666667,97
2022-08-19,7,鉄鋼・非鉄,101.90359179711199,68
2022-08-19,8,機械,91.79387719421851,202
2022-08-19,9,電機・精密,94.46610992240974,268
2022-08-26,1,食品,98.56323331231532,128
2022-08-26,10,情報通信・サービスその他,88.97058823529412,1047
2022-08-26,11,電気・ガス,97.6,27
2022-08-26,12,運輸・物流,103.31491712707181,99
2022-08-26,13,商社・卸売,101.13882863340564,269
2022-08-26,14,小売,97.66363351626812,308
2022-08-26,15,銀行,108.70185449358061,73
2022-08-26,16,金融（除く銀行）,93.40974212034384,79
2022-08-26,17,不動産,102.24171042274853,122
2022-08-26,2,エネルギー資源,110.34848527485173,14
2022-08-26,3,建設・資材,94.46666666666667,258
2022-08-26,4,素材・化学,91.32072381888152,268
2022-08-26,5,医薬品,79.02727750015721,70
2022-08-26,6,自動車・輸送機,96.56250798377002,98
2022-08-26,7,鉄鋼・非鉄,101.07810521204486,68
2022-08-26,8,機械,91.13418530351439,201
2022-08-26,9,電機・精密,94.4055944055944,269
2022-09-02,1,食品,97.8091388531907,130
2022-09-02,10,情報通信・サービスその他,87.53411158277744,1048
2022-09-02,11,電気・ガス,93.1740614334471,27
2022-09-02,12,運輸・物流,102.4438838583755,98
2022-09-02,13,商社・卸売,99.8644280794594,270
2022-09-02,14,小売,95.81894109211547,308
2022-09-02,15,銀行,105.8347048496818,74
2022-09-02,16,金融（除く銀行）,92.33296823658269,79
2022-09-02,17,不動産,100.38610038610038,121
2022-09-02,2,エネルギー資源,106.8545846660851,14
2022-09-02,3,建設・資材,93.71468926553672,261
2022-09-02,4,素材・化学,89.9738773595937,266
2022-09-02,5,医薬品,76.55916568441552,70
2022-09-02,6,自動車・輸送機,95.0432254161544,96
2022-09-02,7,鉄鋼・非鉄,100.28249025678406,68
2022-09-02,8,機械,89.33333333333333,201
2022-09-02,9,電機・精密,90.40650406504065,267
2022-09-09,1,食品,96.22546552591848,131
2022-09-09,10,情報通信・サービスその他,88.04418453541261,1045
2022-09-09,11,電気・ガス,96.89957839791207,26
2022-09-09,12,運輸・物流,101.80766449746928,99
2022-09-09,13,商社・卸売,100.59171597633136,267
2022-09-09,14,小売,96.14716763092531,306
2022-09-09,15,銀行,107.00791065611912,74
2022-09-09,16,金融（除く銀行）,92.19512195121952,79
2022-09-09,17,不動産,101.01047904191616,119
2022-09-09,2,エネルギー資源,107.08083979776566,14
2022-09-09,3,建設・資材,93.6952714535902,257
2022-09-09,4,素材・化学,91.60671462829735,267
2022-09-09,5,医薬品,76.25258498188106,70
2022-09-09,6,自動車・輸送機,95.2857452852521,98
2022-09-09,7,鉄鋼・非鉄,101.8527808713414,68
2022-09-09,8,機械,90.32509687484273,202
2022-09-09,9,電機・精密,91.57115970667641,266
2022-09-16,1,食品,96.19834710743802,131
2022-09-16,10,情報通信・サービスその他,88.11316783829157,1048
2022-09-16,11,電気・ガス,96.23188405797102,27
2022-09-16,12,運輸・物流,104.70737913486006,97
2022-09-16,13,商社・卸売,100.0,269
2022-09-16,14,小売,96.42553191489361,307
2022-09-16,15,銀行,108.21116133578536,74
2022-09-16,16,金融（除く銀行）,91.96787148594377,79
2022-09-16,17,不動産,101.56862745098039,119
2022-09-16,2,エネルギー資源,104.07882620916934,14
2022-09-16,3,建設・資材,93.2909604519774,261
2022-09-16,4,素材・化学,89.1923076923077,265
2022-09-16,5,医薬品,77.16018557259095,70
2022-09-16,6,自動車・輸送機,94.3010752688172,99
2022-09-16,7,鉄鋼・非鉄,100.24252223120453,67
2022-09-16,8,機械,89.01401616904232,202
2022-09-16,9,電機・精密,89.91304347826087,267
2022-09-22,1,食品,95.99628993415881,130
2022-09-22,10,情報通信・サービスその他,87.07664884135473,1047
2022-09-22,11,電気・ガス,94.63529411764706,27
2022-09-22,12,運輸・物流,103.82842963488126,99
2022-09-22,13,商社・卸売,99.52229299363057,271
2022-09-22,14,小売,95.95250944414462,305
2022-09-22,15,銀行,108.84450784593437,73
2022-09-22,16,金融（除く銀行）,90.66852776961505,80
2022-09-22,17,不動産,101.32219010239818,118
2022-09-22,2,エネルギー資源,104.19554946893166,14
2022-09-22,3,建設・資材,92.8373565492679,261
2022-09-22,4,素材・化学,89.4024549052979,268
2022-09-22,5,医薬品,74.18727440802178,70
2022-09-22,6,自動車・輸送機,94.07407407407408,97
2022-09-22,7,鉄鋼・非鉄,100.57050430888594,68
2022-09-22,8,機械,88.56345885634589,203
2022-09-22,9,電機・精密,89.7899649941657,267
2022-09-30,1,食品,95.69560607263213,130
2022-09-30,10,情報通信・サービスその他,85.65298096008235,1044
2022-09-30,11,電気・ガス,90.375,27
2022-09-30,12,運輸・物流,101.37382501807663,95
2022-09-30,13,商社・卸売,97.42729306487695,267
2022-09-30,14,小売,94.95161052009456,304
2022-09-30,15,銀行,106.41459996782898,74
2022-09-30,16,金融（除く銀行）,87.36711314170338,80
2022-09-30,17,不動産,99.13007456503729,120
2022-09-30,2,エネルギー資源,99.07647337466818,14
2022-09-30,3,建設・資材,90.93864177573829,262
2022-09-30,4,素材・化学,87.14251308342398,264
2022-09-30,5,医薬品,77.18587805851823,69
2022-09-30,6,自動車・輸送機,87.65432098765432,95
2022-09-30,7,鉄鋼・非鉄,94.98787388843978,67
2022-09-30,8,機械,85.73386120913915,200
2022-09-30,9,電機・精密,86.2315509444001,268
2022-10-07,1,食品,95.54423933800126,131
2022-10-07,10,情報通信・サービスその他,87.05199620282639,1052
2022-10-07,11,電気・ガス,89.30193401592719,26
2022-10-07,12,運輸・物流,102.21025267337029,98
2022-10-07,13,商社・卸売,99.55860716037273,259
2022-10-07,14,小売,95.99499801057237,306
2022-10-07,15,銀行,106.98745870957858,78
2022-10-07,16,金融（除く銀行）,89.06942392909897,79
2022-10-07,17,不動産,100.99833610648918,121
2022-10-07,2,エネルギー資源,102.00551782682513,14
2022-10-07,3,建設・資材,91.96141479099678,255
2022-10-07,4,素材・化学,88.61439312567131,265
2022-10-07,5,医薬品,76.479370193307,70
2022-10-07,6,自動車・輸送機,91.46183699870633,99
2022-10-07,7,鉄鋼・非鉄,97.55434263208016,66
2022-10-07,8,機械,88.23512974051897,196
2022-10-07,9,電機・精密,88.91992551210429,265
2022-10-14,1,食品,95.18794637263501,130
2022-10-14,10,情報通信・サービスその他,86.09794628751975,1047
2022-10-14,11,電気・ガス,89.2235294117647,27
2022-10-14,12,運輸・物流,101.49253731343283,95
2022-10-14,13,商社・卸売,98.88143176733782,271
2022-10-14,14,小売,95.8904109589041,305
2022-10-14,15,銀行,107.48299319727892,77
2022-10-14,16,金融（除く銀行）,88.46163876284358,80
2022-10-14,17,不動産,100.0,121
2022-10-14,2,エネルギー資源,100.21011359266103,14
2022-10-14,3,建設・資材,91.94139194139194,263
2022-10-14,4,素材・化学,87.88590124485722,266
2022-10-14,5,医薬品,76.83632327625261,70
2022-10-14,6,自動車・輸送機,90.36640024728429,98
2022-10-14,7,鉄鋼・非鉄,95.83333333333334,67
2022-10-14,8,機械,87.32037193575654,201
2022-10-14,9,電機・精密,87.53877973112719,269
2022-10-21,1,食品,94.60925039872409,129
2022-10-21,10,情報通信・サービスその他,86.80898876404495,1041
2022-10-21,11,電気・ガス,89.97647058823529,27
2022-10-21,12,運輸・物流,102.03574627636529,96
2022-10-21,13,商社・卸売,99.37337662337663,266
2022-10-21,14,小売,95.83719358549172,306
2022-10-21,15,銀行,107.9000039322087,78
2022-10-21,16,金融（除く銀行）,90.66511085180863,81
2022-10-21,17,不動産,101.59963436928703,121
2022-10-21,2,エネルギー資源,98.57098525140154,14
2022-10-21,3,建設・資材,91.04996882406823,256
2022-10-21,4,素材・化学,87.95602198900549,263
2022-10-21,5,医薬品,73.03498856009028,70
2022-10-21,6,自動車・輸送機,90.91621426452411,94
2022-10-21,7,鉄鋼・非鉄,95.55007340970607,68
2022-10-21,8,機械,87.01421800947867,197
2022-10-21,9,電機・精密,87.4037222800398,266
2022-10-28,1,食品,92.46263807667316,129
2022-10-28,10,情報通信・サービスその他,86.79311556023885,1047
2022-10-28,11,電気・ガス,90.75715526649887,26
2022-10-28,12,運輸・物流,100.54102795311091,95
2022-10-28,13,商社・卸売,98.60997547015535,267
2022-10-28,14,小売,94.92753623188406,307
2022-10-28,15,銀行,106.75371432453153,78
2022-10-28,16,金融（除く銀行）,90.80071546315921,80
2022-10-28,17,不動産,101.17647058823529,119
2022-10-28,2,エネルギー資源,99.20064206586686,14
2022-10-28,3,建設・資材,91.16716915425204,260
2022-10-28,4,素材・化学,87.5,267
2022-10-28,5,医薬品,73.83714544933628,70
2022-10-28,6,自動車・輸送機,90.87523277467412,93
2022-10-28,7,鉄鋼・非鉄,94.81437831467296,67
2022-10-28,8,機械,86.70197351658194,202
2022-10-28,9,電機・精密,88.44071462117654,266
2022-11-04,1,食品,93.09309309309309,131
2022-11-04,10,情報通信・サービスその他,85.87864563672471,1062
2022-11-04,11,電気・ガス,89.06666666666668,27
2022-11-04,12,運輸・物流,102.24498293327966,98
2022-11-04,13,商社・卸売,99.21700223713647,265
2022-11-04,14,小売,94.5209072104019,308
2022-11-04,15,銀行,105.83852914468723,78
2022-11-04,16,金融（除く銀行）,91.45673603504929,81
2022-11-04,17,不動産,99.65237543453071,119
2022-11-04,2,エネルギー資源,100.18406435354112,14
2022-11-04,3,建設・資材,90.24878064167623,258
2022-11-04,4,素材・化学,87.86764705882352,261
2022-11-04,5,医薬品,72.57003290276201,70
2022-11-04,6,自動車・輸送機,91.68486669214307,96
2022-11-04,7,鉄鋼・非鉄,96.29204324032114,66
2022-11-04,8,機械,88.62875244495297,200
2022-11-04,9,電機・精密,89.13561289957175,268
2022-11-11,1,食品,95.3953953953954,131
2022-11-11,10,情報通信・サービスその他,87.49445117029862,1062
2022-11-11,11,電気・ガス,90.93333333333334,27
2022-11-11,12,運輸・物流,102.52707581227436,101
2022-11-11,13,商社・卸売,100.64102564102564,273
2022-11-11,14,小売,95.76027865490414,304
2022-11-11,15,銀行,107.72325115017105,78
2022-11-11,16,金融（除く銀行）,92.76546091015169,81
2022-11-11,17,不動産,103.13659117533301,120
2022-11-11,2,エネルギー資源,100.44715580610767,14
2022-11-11,3,建設・資材,90.96820809248555,261
2022-11-11,4,素材・化学,89.59156635627224,268
2022-11-11,5,医薬品,77.68149362114724,70
2022-11-11,6,自動車・輸送機,91.30434782608695,97
2022-11-11,7,鉄鋼・非鉄,100.0,67
2022-11-11,8,機械,90.3066002487245,200
2022-11-11,9,電機・精密,91.76788124156545,267
2022-11-18,1,食品,96.59714599341383,131
2022-11-18,10,情報通信・サービスその他,88.10397544370704,1054
2022-11-18,11,電気・ガス,89.625,27
2022-11-18,12,運輸・物流,102.55863539445629,101
2022-11-18,13,商社・卸売,100.62604306873237,268
2022-11-18,14,小売,97.50083941774037,308
2022-11-18,15,銀行,107.78814091103996,78
2022-11-18,16,金融（除く銀行）,89.37370650600315,80
2022-11-18,17,不動産,103.00573272846276,120
2022-11-18,2,エネルギー資源,99.48364662770811,14
2022-11-18,3,建設・資材,92.606185127911,260
2022-11-18,4,素材・化学,90.17624392436986,266
2022-11-18,5,医薬品,79.48337624561032,70
2022-11-18,6,自動車・輸送機,90.99872192806279,97
2022-11-18,7,鉄鋼・非鉄,99.23124231242313,67
2022-11-18,8,機械,91.05851328630604,204
2022-11-18,9,電機・精密,92.20654917049896,266
2022-11-25,1,食品,97.8409090909091,131
2022-11-25,10,情報通信・サービスその他,89.75171796967516,1066
2022-11-25,11,電気・ガス,91.27938342967245,26
2022-11-25,12,運輸・物流,104.11571745947725,102
2022-11-25,13,商社・卸売,103.44827586206897,271
2022-11-25,14,小売,98.5783611103304,310
2022-11-25,15,銀行,115.46197895320176,78
2022-11-25,16,金融（除く銀行）,91.59859976662777,81
2022-11-25,17,不動産,104.41401495392107,122
2022-11-25,2,エネルギー資源,101.32114393093768,14
2022-11-25,3,建設・資材,94.944881231181,264
2022-11-25,4,素材・化学,92.27087765883167,268
2022-11-25,5,医薬品,84.47802197802197,71
2022-11-25,6,自動車・輸送機,92.4890743580656,98
2022-11-25,7,鉄鋼・非鉄,101.82334601176058,68
2022-11-25,8,機械,93.44262295081968,203
2022-11-25,9,電機・精密,94.25087108013938,269
2022-12-02,1,食品,95.45423832923834,130
2022-12-02,10,情報通信・サービスその他,88.92086330935251,1065
2022-12-02,11,電気・ガス,89.33333333333333,27
2022-12-02,12,運輸・物流,102.2867365706012,100
2022-12-02,13,商社・卸売,100.95969289827255,269
2022-12-02,14,小売,96.71848013816926,307
2022-12-02,15,銀行,110.33661666636657,78
2022-12-02,16,金融（除く銀行）,91.37931034482759,81
2022-12-02,17,不動産,100.96153846153845,121
2022-12-02,2,エネルギー資源,99.3537717265897,14
2022-12-02,3,建設・資材,91.86851211072664,261
2022-12-02,4,素材・化学,89.38871865154786,268
2022-12-02,5,医薬品,80.3103442299026,72
2022-12-02,6,自動車・輸送機,89.99340379035382,98
2022-12-02,7,鉄鋼・非鉄,101.67854305438986,68
2022-12-02,8,機械,91.71597633136095,203
2022-12-02,9,電機・精密,91.47286821705426,267
2022-12-09,1,食品,96.18937644341801,131
2022-12-09,10,情報通信・サービスその他,88.54613394133507,1064
2022-12-09,11,電気・ガス,89.0,27
2022-12-09,12,運輸・物流,102.35141893612693,98
2022-12-09,13,商社・卸売,101.45105227265788,268
2022-12-09,14,小売,97.49245852187028,308
2022-12-09,15,銀行,110.42618289996422,78
2022-12-09,16,金融（除く銀行）,93.10344827586206,81
2022-12-09,17,不動産,102.12314225053079,121
2022-12-09,2,エネルギー資源,99.72727443274019,14
2022-12-09,3,建設・資材,92.16944801026958,263
2022-12-09,4,素材・化学,89.51965065502183,267
2022-12-09,5,医薬品,81.3131868131868,72
2022-12-09,6,自動車・輸送機,90.44951244279375,98
2022-12-09,7,鉄鋼・非鉄,102.30187438342651,67
2022-12-09,8,機械,91.68026101141925,201
2022-12-09,9,電機・精密,92.03165075290215,268
2022-12-16,1,食品,97.28867623604465,131
2022-12-16,10,情報通信・サービスその他,88.6202717356637,1068
2022-12-16,11,電気・ガス,87.80341296928327,26
2022-12-16,12,運輸・物流,101.85792349726776,99
2022-12-16,13,商社・卸売,100.31847133757962,273
2022-12-16,14,小売,97.05062494380002,306
2022-12-16,15,銀行,110.16973884882604,78
2022-12-16,16,金融（除く銀行）,91.69451522343671,80
2022-12-16,17,不動産,102.31906656629744,120
2022-12-16,2,エネルギー資源,100.92651652299524,14
2022-12-16,3,建設・資材,92.74824676009422,262
